path,top_level,service,ext,lines,class,review_level,risk_tags,notes
myCSPPlatform/backend/app/models/dev_db_credential.py,myCSPPlatform,csp-backend,.py,51,python-code,manual-targeted,auth-security,Targeted review required when touching this file; flagged by path/size/security/deploy/schema heuristics.
myCSPPlatform/backend/app/models/handoff.py,myCSPPlatform,csp-backend,.py,51,python-code,automated-ledger,,Automated inventory and heuristic scan; no file-specific manual finding in this pass.
myCSPPlatform/backend/app/models/ingestion.py,myCSPPlatform,csp-backend,.py,352,python-code,automated-ledger,rag-rls,Automated inventory and heuristic scan; no file-specific manual finding in this pass.
myCSPPlatform/backend/app/models/message.py,myCSPPlatform,csp-backend,.py,32,python-code,automated-ledger,,Automated inventory and heuristic scan; no file-specific manual finding in this pass.
myCSPPlatform/backend/app/models/model_registry.py,myCSPPlatform,csp-backend,.py,37,python-code,automated-ledger,,Automated inventory and heuristic scan; no file-specific manual finding in this pass.
myCSPPlatform/backend/app/models/platform_link.py,myCSPPlatform,csp-backend,.py,38,python-code,automated-ledger,,Automated inventory and heuristic scan; no file-specific manual finding in this pass.
myCSPPlatform/backend/app/models/service_access_grant.py,myCSPPlatform,csp-backend,.py,70,python-code,automated-ledger,,Automated inventory and heuristic scan; no file-specific manual finding in this pass.
myCSPPlatform/backend/app/models/service_client.py,myCSPPlatform,csp-backend,.py,97,python-code,automated-ledger,,Automated inventory and heuristic scan; no file-specific manual finding in this pass.
myCSPPlatform/backend/app/models/token_revocation.py,myCSPPlatform,csp-backend,.py,71,python-code,manual-targeted,auth-security,Targeted review required when touching this file; flagged by path/size/security/deploy/schema heuristics.
myCSPPlatform/backend/app/models/token_usage.py,myCSPPlatform,csp-backend,.py,72,python-code,manual-targeted,auth-security,Targeted review required when touching this file; flagged by path/size/security/deploy/schema heuristics.
myCSPPlatform/backend/app/models/trusted_host.py,myCSPPlatform,csp-backend,.py,42,python-code,manual-targeted,auth-security,Targeted review required when touching this file; flagged by path/size/security/deploy/schema heuristics.
myCSPPlatform/backend/app/models/user.py,myCSPPlatform,csp-backend,.py,66,python-code,automated-ledger,,Automated inventory and heuristic scan; no file-specific manual finding in this pass.
myCSPPlatform/backend/app/models/user_memory.py,myCSPPlatform,csp-backend,.py,139,python-code,automated-ledger,,Automated inventory and heuristic scan; no file-specific manual finding in this pass.
myCSPPlatform/backend/app/schemas/__init__.py,myCSPPlatform,csp-backend,.py,0,python-code,automated-ledger,,Automated inventory and heuristic scan; no file-specific manual finding in this pass.
myCSPPlatform/backend/app/schemas/alert.py,myCSPPlatform,csp-backend,.py,31,python-code,automated-ledger,,Automated inventory and heuristic scan; no file-specific manual finding in this pass.
myCSPPlatform/backend/app/schemas/api_key.py,myCSPPlatform,csp-backend,.py,57,python-code,manual-targeted,auth-security,Targeted review required when touching this file; flagged by path/size/security/deploy/schema heuristics.
myCSPPlatform/backend/app/schemas/audit_log.py,myCSPPlatform,csp-backend,.py,16,python-code,automated-ledger,,Automated inventory and heuristic scan; no file-specific manual finding in this pass.
myCSPPlatform/backend/app/schemas/department.py,myCSPPlatform,csp-backend,.py,44,python-code,automated-ledger,,Automated inventory and heuristic scan; no file-specific manual finding in this pass.
myCSPPlatform/backend/app/schemas/ingestion.py,myCSPPlatform,csp-backend,.py,209,python-code,automated-ledger,rag-rls,Automated inventory and heuristic scan; no file-specific manual finding in this pass.
myCSPPlatform/backend/app/schemas/model_registry.py,myCSPPlatform,csp-backend,.py,52,python-code,automated-ledger,,Automated inventory and heuristic scan; no file-specific manual finding in this pass.
myCSPPlatform/backend/app/schemas/platform_link.py,myCSPPlatform,csp-backend,.py,70,python-code,automated-ledger,,Automated inventory and heuristic scan; no file-specific manual finding in this pass.
myCSPPlatform/backend/app/schemas/service_access_grant.py,myCSPPlatform,csp-backend,.py,44,python-code,automated-ledger,,Automated inventory and heuristic scan; no file-specific manual finding in this pass.
myCSPPlatform/backend/app/schemas/token_usage.py,myCSPPlatform,csp-backend,.py,46,python-code,manual-targeted,auth-security,Targeted review required when touching this file; flagged by path/size/security/deploy/schema heuristics.
myCSPPlatform/backend/app/schemas/trusted_host.py,myCSPPlatform,csp-backend,.py,46,python-code,manual-targeted,auth-security,Targeted review required when touching this file; flagged by path/size/security/deploy/schema heuristics.
myCSPPlatform/backend/app/schemas/user.py,myCSPPlatform,csp-backend,.py,138,python-code,automated-ledger,,Automated inventory and heuristic scan; no file-specific manual finding in this pass.
myCSPPlatform/backend/app/services/__init__.py,myCSPPlatform,csp-backend,.py,0,python-code,automated-ledger,,Automated inventory and heuristic scan; no file-specific manual finding in this pass.
myCSPPlatform/backend/app/services/access_control.py,myCSPPlatform,csp-backend,.py,130,python-code,automated-ledger,,Automated inventory and heuristic scan; no file-specific manual finding in this pass.
myCSPPlatform/backend/app/services/agent_credential_service.py,myCSPPlatform,csp-backend,.py,639,python-code,manual-targeted,auth-security,Targeted review required when touching this file; flagged by path/size/security/deploy/schema heuristics.
myCSPPlatform/backend/app/services/alert_service.py,myCSPPlatform,csp-backend,.py,106,python-code,automated-ledger,,Automated inventory and heuristic scan; no file-specific manual finding in this pass.
myCSPPlatform/backend/app/services/api_key_service.py,myCSPPlatform,csp-backend,.py,166,python-code,manual-targeted,auth-security,Targeted review required when touching this file; flagged by path/size/security/deploy/schema heuristics.
myCSPPlatform/backend/app/services/attachment_service.py,myCSPPlatform,csp-backend,.py,138,python-code,automated-ledger,,Automated inventory and heuristic scan; no file-specific manual finding in this pass.
myCSPPlatform/backend/app/services/audit_service.py,myCSPPlatform,csp-backend,.py,44,python-code,automated-ledger,,Automated inventory and heuristic scan; no file-specific manual finding in this pass.
myCSPPlatform/backend/app/services/auth_service.py,myCSPPlatform,csp-backend,.py,231,python-code,manual-deep,auth-security,High-risk entrypoint manually reviewed in 2026-06-29 report.
myCSPPlatform/backend/app/services/auto_seed.py,myCSPPlatform,csp-backend,.py,456,python-code,automated-ledger,,Automated inventory and heuristic scan; no file-specific manual finding in this pass.
myCSPPlatform/backend/app/services/conversation_service.py,myCSPPlatform,csp-backend,.py,415,python-code,automated-ledger,,Automated inventory and heuristic scan; no file-specific manual finding in this pass.
myCSPPlatform/backend/app/services/credential_crypto.py,myCSPPlatform,csp-backend,.py,20,python-code,manual-targeted,auth-security,Targeted review required when touching this file; flagged by path/size/security/deploy/schema heuristics.
myCSPPlatform/backend/app/services/handoff_service.py,myCSPPlatform,csp-backend,.py,185,python-code,automated-ledger,,Automated inventory and heuristic scan; no file-specific manual finding in this pass.
myCSPPlatform/backend/app/services/health_checker.py,myCSPPlatform,csp-backend,.py,159,python-code,automated-ledger,,Automated inventory and heuristic scan; no file-specific manual finding in this pass.
myCSPPlatform/backend/app/services/ingestion_pool.py,myCSPPlatform,csp-backend,.py,70,python-code,automated-ledger,rag-rls,Automated inventory and heuristic scan; no file-specific manual finding in this pass.
myCSPPlatform/backend/app/services/ingestion_queue.py,myCSPPlatform,csp-backend,.py,93,python-code,automated-ledger,rag-rls,Automated inventory and heuristic scan; no file-specific manual finding in this pass.
myCSPPlatform/backend/app/services/memory_service.py,myCSPPlatform,csp-backend,.py,792,python-code,automated-ledger,,Automated inventory and heuristic scan; no file-specific manual finding in this pass.
myCSPPlatform/backend/app/services/model_service.py,myCSPPlatform,csp-backend,.py,15,python-code,automated-ledger,,Automated inventory and heuristic scan; no file-specific manual finding in this pass.
myCSPPlatform/backend/app/services/prompt_gen_service.py,myCSPPlatform,csp-backend,.py,135,python-code,automated-ledger,,Automated inventory and heuristic scan; no file-specific manual finding in this pass.
myCSPPlatform/backend/app/services/proxy_service.py,myCSPPlatform,csp-backend,.py,838,python-code,manual-targeted,giant-file,Targeted review required when touching this file; flagged by path/size/security/deploy/schema heuristics.
myCSPPlatform/backend/app/services/relation_resolver.py,myCSPPlatform,csp-backend,.py,323,python-code,automated-ledger,,Automated inventory and heuristic scan; no file-specific manual finding in this pass.
myCSPPlatform/backend/app/services/service_token_envelope.py,myCSPPlatform,csp-backend,.py,146,python-code,manual-targeted,auth-security,Targeted review required when touching this file; flagged by path/size/security/deploy/schema heuristics.
myCSPPlatform/backend/app/services/startup_migrations.py,myCSPPlatform,csp-backend,.py,426,python-code,automated-ledger,,Automated inventory and heuristic scan; no file-specific manual finding in this pass.
myCSPPlatform/backend/app/services/startup_security.py,myCSPPlatform,csp-backend,.py,126,python-code,automated-ledger,,Automated inventory and heuristic scan; no file-specific manual finding in this pass.
myCSPPlatform/backend/app/services/token_revocation_publisher.py,myCSPPlatform,csp-backend,.py,162,python-code,manual-targeted,auth-security,Targeted review required when touching this file; flagged by path/size/security/deploy/schema heuristics.
myCSPPlatform/backend/app/services/trusted_host_service.py,myCSPPlatform,csp-backend,.py,238,python-code,manual-targeted,auth-security,Targeted review required when touching this file; flagged by path/size/security/deploy/schema heuristics.
myCSPPlatform/backend/app/services/usage_service.py,myCSPPlatform,csp-backend,.py,632,python-code,automated-ledger,,Automated inventory and heuristic scan; no file-specific manual finding in this pass.
myCSPPlatform/backend/app/services/usage_writer.py,myCSPPlatform,csp-backend,.py,131,python-code,automated-ledger,,Automated inventory and heuristic scan; no file-specific manual finding in this pass.
myCSPPlatform/backend/app/static/swagger-ui-bundle.js,myCSPPlatform,csp-backend,.js,5,frontend-or-node-code,automated-ledger,,Automated inventory and heuristic scan; no file-specific manual finding in this pass.
myCSPPlatform/backend/app/static/swagger-ui.css,myCSPPlatform,csp-backend,.css,4,frontend-or-node-code,automated-ledger,,Automated inventory and heuristic scan; no file-specific manual finding in this pass.
myCSPPlatform/backend/app/utils/__init__.py,myCSPPlatform,csp-backend,.py,0,python-code,automated-ledger,,Automated inventory and heuristic scan; no file-specific manual finding in this pass.
myCSPPlatform/backend/app/utils/security.py,myCSPPlatform,csp-backend,.py,294,python-code,automated-ledger,,Automated inventory and heuristic scan; no file-specific manual finding in this pass.
myCSPPlatform/backend/app/utils/time_helpers.py,myCSPPlatform,csp-backend,.py,17,python-code,automated-ledger,,Automated inventory and heuristic scan; no file-specific manual finding in this pass.
myCSPPlatform/backend/migrations/env.py,myCSPPlatform,csp-backend,.py,92,migration,manual-targeted,schema-migration,Targeted review required when touching this file; flagged by path/size/security/deploy/schema heuristics.
myCSPPlatform/backend/migrations/script.py.mako,myCSPPlatform,csp-backend,.mako,27,migration,manual-targeted,schema-migration,Targeted review required when touching this file; flagged by path/size/security/deploy/schema heuristics.
myCSPPlatform/backend/migrations/versions/0001_initial_schema.py,myCSPPlatform,csp-backend,.py,224,migration,manual-targeted,schema-migration,Targeted review required when touching this file; flagged by path/size/security/deploy/schema heuristics.
myCSPPlatform/backend/migrations/versions/0002_add_agents.py,myCSPPlatform,csp-backend,.py,80,migration,manual-targeted,schema-migration,Targeted review required when touching this file; flagged by path/size/security/deploy/schema heuristics.
myCSPPlatform/backend/migrations/versions/0003_add_quota_rate_limit.py,myCSPPlatform,csp-backend,.py,88,migration,manual-targeted,schema-migration,Targeted review required when touching this file; flagged by path/size/security/deploy/schema heuristics.
myCSPPlatform/backend/migrations/versions/0004_add_conversations_shares_attachments_handoffs.py,myCSPPlatform,csp-backend,.py,162,migration,manual-targeted,schema-migration,Targeted review required when touching this file; flagged by path/size/security/deploy/schema heuristics.
myCSPPlatform/backend/migrations/versions/0005_add_requires_encryption.py,myCSPPlatform,csp-backend,.py,44,migration,manual-targeted,schema-migration,Targeted review required when touching this file; flagged by path/size/security/deploy/schema heuristics.
myCSPPlatform/backend/migrations/versions/0006_drop_quota_rate_limit.py,myCSPPlatform,csp-backend,.py,107,migration,manual-targeted,schema-migration,Targeted review required when touching this file; flagged by path/size/security/deploy/schema heuristics.
myCSPPlatform/backend/migrations/versions/0007_drop_model_requires_encryption.py,myCSPPlatform,csp-backend,.py,38,migration,manual-targeted,schema-migration,Targeted review required when touching this file; flagged by path/size/security/deploy/schema heuristics.
myCSPPlatform/backend/migrations/versions/0008_add_is_router_primary.py,myCSPPlatform,csp-backend,.py,46,migration,manual-targeted,schema-migration;router-streaming,Targeted review required when touching this file; flagged by path/size/security/deploy/schema heuristics.
myCSPPlatform/backend/migrations/versions/0009_add_message_rating.py,myCSPPlatform,csp-backend,.py,34,migration,manual-targeted,schema-migration,Targeted review required when touching this file; flagged by path/size/security/deploy/schema heuristics.
myCSPPlatform/backend/migrations/versions/0010_token_usage_api_key_nullable.py,myCSPPlatform,csp-backend,.py,55,migration,manual-targeted,auth-security;schema-migration,Targeted review required when touching this file; flagged by path/size/security/deploy/schema heuristics.
myCSPPlatform/backend/migrations/versions/0011_add_user_last_login_at.py,myCSPPlatform,csp-backend,.py,29,migration,manual-targeted,schema-migration,Targeted review required when touching this file; flagged by path/size/security/deploy/schema heuristics.
myCSPPlatform/backend/migrations/versions/0012_add_service_access_control.py,myCSPPlatform,csp-backend,.py,237,migration,manual-targeted,schema-migration,Targeted review required when touching this file; flagged by path/size/security/deploy/schema heuristics.
myCSPPlatform/backend/migrations/versions/0013_add_platform_link_is_public.py,myCSPPlatform,csp-backend,.py,61,migration,manual-targeted,schema-migration,Targeted review required when touching this file; flagged by path/size/security/deploy/schema heuristics.
myCSPPlatform/backend/migrations/versions/0014_add_ingestion_platform.py,myCSPPlatform,csp-backend,.py,449,migration,manual-targeted,schema-migration;rag-rls,Targeted review required when touching this file; flagged by path/size/security/deploy/schema heuristics.
myCSPPlatform/backend/migrations/versions/0015_chunks_halfvec_4000.py,myCSPPlatform,csp-backend,.py,90,migration,manual-targeted,schema-migration,Targeted review required when touching this file; flagged by path/size/security/deploy/schema heuristics.
myCSPPlatform/backend/migrations/versions/0016_chunks_unique_per_document.py,myCSPPlatform,csp-backend,.py,57,migration,manual-targeted,schema-migration,Targeted review required when touching this file; flagged by path/size/security/deploy/schema heuristics.
myCSPPlatform/backend/migrations/versions/0017_agent_llm_credentials.py,myCSPPlatform,csp-backend,.py,95,migration,manual-targeted,auth-security;schema-migration,Targeted review required when touching this file; flagged by path/size/security/deploy/schema heuristics.
myCSPPlatform/backend/migrations/versions/0018_ingestion_eval_runs.py,myCSPPlatform,csp-backend,.py,92,migration,manual-targeted,schema-migration;rag-rls,Targeted review required when touching this file; flagged by path/size/security/deploy/schema heuristics.
myCSPPlatform/backend/migrations/versions/0019_collection_first_class.py,myCSPPlatform,csp-backend,.py,241,migration,manual-targeted,schema-migration;rag-rls,Targeted review required when touching this file; flagged by path/size/security/deploy/schema heuristics.
myCSPPlatform/backend/migrations/versions/0020_token_usage_request_type.py,myCSPPlatform,csp-backend,.py,61,migration,manual-targeted,auth-security;schema-migration,Targeted review required when touching this file; flagged by path/size/security/deploy/schema heuristics.
myCSPPlatform/backend/migrations/versions/0021_drop_ldap_columns.py,myCSPPlatform,csp-backend,.py,68,migration,manual-targeted,schema-migration,Targeted review required when touching this file; flagged by path/size/security/deploy/schema heuristics.
myCSPPlatform/backend/migrations/versions/0022_add_local_password_disabled.py,myCSPPlatform,csp-backend,.py,55,migration,manual-targeted,auth-security;schema-migration,Targeted review required when touching this file; flagged by path/size/security/deploy/schema heuristics.
myCSPPlatform/backend/migrations/versions/0023_add_conversations_origin.py,myCSPPlatform,csp-backend,.py,75,migration,manual-targeted,schema-migration,Targeted review required when touching this file; flagged by path/size/security/deploy/schema heuristics.
myCSPPlatform/backend/migrations/versions/0024_add_conversations_collection_id.py,myCSPPlatform,csp-backend,.py,114,migration,manual-targeted,schema-migration;rag-rls,Targeted review required when touching this file; flagged by path/size/security/deploy/schema heuristics.
myCSPPlatform/backend/migrations/versions/0026_add_ingestion_images.py,myCSPPlatform,csp-backend,.py,136,migration,manual-targeted,schema-migration;rag-rls,Targeted review required when touching this file; flagged by path/size/security/deploy/schema heuristics.
myCSPPlatform/backend/migrations/versions/0027_agent_credentials_and_service_clients.py,myCSPPlatform,csp-backend,.py,403,migration,manual-targeted,auth-security;schema-migration,Targeted review required when touching this file; flagged by path/size/security/deploy/schema heuristics.
myCSPPlatform/backend/migrations/versions/0028_chunk_parent_child.py,myCSPPlatform,csp-backend,.py,159,migration,manual-targeted,schema-migration,Targeted review required when touching this file; flagged by path/size/security/deploy/schema heuristics.
myCSPPlatform/backend/migrations/versions/0029_agent_runtime_config.py,myCSPPlatform,csp-backend,.py,68,migration,manual-targeted,schema-migration,Targeted review required when touching this file; flagged by path/size/security/deploy/schema heuristics.
myCSPPlatform/backend/migrations/versions/0030_add_user_memory.py,myCSPPlatform,csp-backend,.py,170,migration,manual-targeted,schema-migration,Targeted review required when touching this file; flagged by path/size/security/deploy/schema heuristics.
myCSPPlatform/backend/migrations/versions/0031_conversation_classification_inherited.py,myCSPPlatform,csp-backend,.py,74,migration,manual-targeted,schema-migration,Targeted review required when touching this file; flagged by path/size/security/deploy/schema heuristics.
myCSPPlatform/backend/migrations/versions/0032_add_owner_role.py,myCSPPlatform,csp-backend,.py,75,migration,manual-targeted,schema-migration,Targeted review required when touching this file; flagged by path/size/security/deploy/schema heuristics.
myCSPPlatform/backend/migrations/versions/0033_add_model_registry_is_internal.py,myCSPPlatform,csp-backend,.py,51,migration,manual-targeted,schema-migration,Targeted review required when touching this file; flagged by path/size/security/deploy/schema heuristics.
myCSPPlatform/backend/migrations/versions/0034_add_trusted_hosts.py,myCSPPlatform,csp-backend,.py,66,migration,manual-targeted,auth-security;schema-migration,Targeted review required when touching this file; flagged by path/size/security/deploy/schema heuristics.
myCSPPlatform/backend/migrations/versions/0035_drop_sso_and_local_password_disabled.py,myCSPPlatform,csp-backend,.py,139,migration,manual-targeted,auth-security;schema-migration,Targeted review required when touching this file; flagged by path/size/security/deploy/schema heuristics.
myCSPPlatform/backend/migrations/versions/0036_add_token_revocations.py,myCSPPlatform,csp-backend,.py,98,migration,manual-targeted,auth-security;schema-migration,Targeted review required when touching this file; flagged by path/size/security/deploy/schema heuristics.
myCSPPlatform/backend/migrations/versions/0037_ingestion_images_rls.py,myCSPPlatform,csp-backend,.py,100,migration,manual-targeted,auth-security;schema-migration;rag-rls,Targeted review required when touching this file; flagged by path/size/security/deploy/schema heuristics.
myCSPPlatform/backend/migrations/versions/0038_agent_bound_collection.py,myCSPPlatform,csp-backend,.py,46,migration,manual-targeted,schema-migration;rag-rls,Targeted review required when touching this file; flagged by path/size/security/deploy/schema heuristics.
myCSPPlatform/backend/migrations/versions/0039_document_relations.py,myCSPPlatform,csp-backend,.py,152,migration,manual-targeted,schema-migration,Targeted review required when touching this file; flagged by path/size/security/deploy/schema heuristics.
myCSPPlatform/backend/migrations/versions/0040_align_auth_provider_schema.py,myCSPPlatform,csp-backend,.py,138,migration,manual-targeted,auth-security;schema-migration,Targeted review required when touching this file; flagged by path/size/security/deploy/schema heuristics.
myCSPPlatform/backend/migrations/versions/0041_add_agent_prompts.py,myCSPPlatform,csp-backend,.py,50,migration,manual-targeted,schema-migration,Targeted review required when touching this file; flagged by path/size/security/deploy/schema heuristics.
myCSPPlatform/backend/migrations/versions/0042_generalize_agent_functions.py,myCSPPlatform,csp-backend,.py,72,migration,manual-targeted,schema-migration,Targeted review required when touching this file; flagged by path/size/security/deploy/schema heuristics.
myCSPPlatform/backend/migrations/versions/0043_add_user_ui_settings.py,myCSPPlatform,csp-backend,.py,36,migration,manual-targeted,schema-migration,Targeted review required when touching this file; flagged by path/size/security/deploy/schema heuristics.
myCSPPlatform/backend/migrations/versions/0044_message_content_trgm_index.py,myCSPPlatform,csp-backend,.py,36,migration,manual-targeted,schema-migration,Targeted review required when touching this file; flagged by path/size/security/deploy/schema heuristics.
myCSPPlatform/backend/migrations/versions/0045_add_banners.py,myCSPPlatform,csp-backend,.py,40,migration,manual-targeted,schema-migration,Targeted review required when touching this file; flagged by path/size/security/deploy/schema heuristics.
myCSPPlatform/backend/migrations/versions/0046_fix_document_relations_dst_cascade.py,myCSPPlatform,csp-backend,.py,44,migration,manual-targeted,schema-migration,Targeted review required when touching this file; flagged by path/size/security/deploy/schema heuristics.
myCSPPlatform/backend/requirements.txt,myCSPPlatform,csp-backend,.txt,32,documentation,context-review,,Used as architecture/process context; not executable runtime surface.
myCSPPlatform/backend/scripts/generate-jwt-keypair.py,myCSPPlatform,csp-backend,.py,165,python-code,manual-targeted,auth-security,Targeted review required when touching this file; flagged by path/size/security/deploy/schema heuristics.
myCSPPlatform/backend/secrets/.gitignore,myCSPPlatform,csp-backend,,4,other,manual-targeted,auth-security,Targeted review required when touching this file; flagged by path/size/security/deploy/schema heuristics.
myCSPPlatform/backend/tests/__init__.py,myCSPPlatform,csp-backend,.py,0,python-code,automated-ledger,,Automated inventory and heuristic scan; no file-specific manual finding in this pass.
myCSPPlatform/backend/tests/conftest.py,myCSPPlatform,csp-backend,.py,146,python-code,automated-ledger,,Automated inventory and heuristic scan; no file-specific manual finding in this pass.
myCSPPlatform/backend/tests/test_agent_collection_scope.py,myCSPPlatform,csp-backend,.py,44,python-code,automated-ledger,rag-rls,Automated inventory and heuristic scan; no file-specific manual finding in this pass.
myCSPPlatform/backend/tests/test_agent_credentials.py,myCSPPlatform,csp-backend,.py,506,python-code,manual-targeted,auth-security,Targeted review required when touching this file; flagged by path/size/security/deploy/schema heuristics.
myCSPPlatform/backend/tests/test_agent_registration.py,myCSPPlatform,csp-backend,.py,149,python-code,automated-ledger,,Automated inventory and heuristic scan; no file-specific manual finding in this pass.
myCSPPlatform/backend/tests/test_agent_runtime_config.py,myCSPPlatform,csp-backend,.py,165,python-code,automated-ledger,,Automated inventory and heuristic scan; no file-specific manual finding in this pass.
myCSPPlatform/backend/tests/test_api_docs_gating.py,myCSPPlatform,csp-backend,.py,38,python-code,automated-ledger,,Automated inventory and heuristic scan; no file-specific manual finding in this pass.
myCSPPlatform/backend/tests/test_chunk_search_contract.py,myCSPPlatform,csp-backend,.py,334,python-code,automated-ledger,,Automated inventory and heuristic scan; no file-specific manual finding in this pass.
myCSPPlatform/backend/tests/test_cookie_auth.py,myCSPPlatform,csp-backend,.py,141,python-code,manual-targeted,auth-security,Targeted review required when touching this file; flagged by path/size/security/deploy/schema heuristics.
myCSPPlatform/backend/tests/test_get_caller.py,myCSPPlatform,csp-backend,.py,174,python-code,automated-ledger,,Automated inventory and heuristic scan; no file-specific manual finding in this pass.
myCSPPlatform/backend/tests/test_image_blob_contract.py,myCSPPlatform,csp-backend,.py,254,python-code,automated-ledger,,Automated inventory and heuristic scan; no file-specific manual finding in this pass.
myCSPPlatform/backend/tests/test_image_search_contract.py,myCSPPlatform,csp-backend,.py,255,python-code,automated-ledger,,Automated inventory and heuristic scan; no file-specific manual finding in this pass.
myCSPPlatform/backend/tests/test_ingestion_images_rls_pg.py,myCSPPlatform,csp-backend,.py,118,python-code,manual-targeted,auth-security;rag-rls,Targeted review required when touching this file; flagged by path/size/security/deploy/schema heuristics.
myCSPPlatform/backend/tests/test_jwks_endpoint.py,myCSPPlatform,csp-backend,.py,189,python-code,manual-targeted,auth-security,Targeted review required when touching this file; flagged by path/size/security/deploy/schema heuristics.
myCSPPlatform/backend/tests/test_memory_block_format.py,myCSPPlatform,csp-backend,.py,27,python-code,automated-ledger,,Automated inventory and heuristic scan; no file-specific manual finding in this pass.
myCSPPlatform/backend/tests/test_memory_service.py,myCSPPlatform,csp-backend,.py,247,python-code,automated-ledger,,Automated inventory and heuristic scan; no file-specific manual finding in this pass.
myCSPPlatform/backend/tests/test_models_is_internal.py,myCSPPlatform,csp-backend,.py,127,python-code,automated-ledger,,Automated inventory and heuristic scan; no file-specific manual finding in this pass.
myCSPPlatform/backend/tests/test_models_ssrf.py,myCSPPlatform,csp-backend,.py,146,python-code,manual-targeted,auth-security,Targeted review required when touching this file; flagged by path/size/security/deploy/schema heuristics.
myCSPPlatform/backend/tests/test_phase1_integration_smoke.py,myCSPPlatform,csp-backend,.py,97,python-code,automated-ledger,,Automated inventory and heuristic scan; no file-specific manual finding in this pass.
myCSPPlatform/backend/tests/test_proxy_agent_resolve.py,myCSPPlatform,csp-backend,.py,108,python-code,automated-ledger,,Automated inventory and heuristic scan; no file-specific manual finding in this pass.
myCSPPlatform/backend/tests/test_proxy_classified.py,myCSPPlatform,csp-backend,.py,106,python-code,automated-ledger,,Automated inventory and heuristic scan; no file-specific manual finding in this pass.
myCSPPlatform/backend/tests/test_proxy_jwt_path.py,myCSPPlatform,csp-backend,.py,181,python-code,manual-targeted,auth-security,Targeted review required when touching this file; flagged by path/size/security/deploy/schema heuristics.
myCSPPlatform/backend/tests/test_proxy_stream_usage.py,myCSPPlatform,csp-backend,.py,245,python-code,automated-ledger,router-streaming,Automated inventory and heuristic scan; no file-specific manual finding in this pass.
myCSPPlatform/backend/tests/test_relation_resolver.py,myCSPPlatform,csp-backend,.py,317,python-code,automated-ledger,,Automated inventory and heuristic scan; no file-specific manual finding in this pass.
myCSPPlatform/backend/tests/test_relations_api.py,myCSPPlatform,csp-backend,.py,225,python-code,automated-ledger,,Automated inventory and heuristic scan; no file-specific manual finding in this pass.
myCSPPlatform/backend/tests/test_revocations_endpoint.py,myCSPPlatform,csp-backend,.py,324,python-code,automated-ledger,,Automated inventory and heuristic scan; no file-specific manual finding in this pass.
myCSPPlatform/backend/tests/test_rs256_jwt.py,myCSPPlatform,csp-backend,.py,252,python-code,manual-targeted,auth-security,Targeted review required when touching this file; flagged by path/size/security/deploy/schema heuristics.
myCSPPlatform/backend/tests/test_search_expansion.py,myCSPPlatform,csp-backend,.py,228,python-code,automated-ledger,,Automated inventory and heuristic scan; no file-specific manual finding in this pass.
myCSPPlatform/backend/tests/test_ssrf_call_time_guard.py,myCSPPlatform,csp-backend,.py,70,python-code,manual-targeted,auth-security,Targeted review required when touching this file; flagged by path/size/security/deploy/schema heuristics.
myCSPPlatform/backend/tests/test_startup_security.py,myCSPPlatform,csp-backend,.py,147,python-code,automated-ledger,,Automated inventory and heuristic scan; no file-specific manual finding in this pass.
myCSPPlatform/backend/tests/test_template_download.py,myCSPPlatform,csp-backend,.py,39,python-code,automated-ledger,,Automated inventory and heuristic scan; no file-specific manual finding in this pass.
myCSPPlatform/backend/tests/test_token_revoke_publish.py,myCSPPlatform,csp-backend,.py,365,python-code,manual-targeted,auth-security,Targeted review required when touching this file; flagged by path/size/security/deploy/schema heuristics.
myCSPPlatform/backend/tests/test_trusted_host_service.py,myCSPPlatform,csp-backend,.py,209,python-code,manual-targeted,auth-security,Targeted review required when touching this file; flagged by path/size/security/deploy/schema heuristics.
myCSPPlatform/backend/tests/test_url_guard_opt_in.py,myCSPPlatform,csp-backend,.py,169,python-code,manual-targeted,auth-security,Targeted review required when touching this file; flagged by path/size/security/deploy/schema heuristics.
myCSPPlatform/backend/tests/test_url_guard_providers.py,myCSPPlatform,csp-backend,.py,174,python-code,manual-targeted,auth-security,Targeted review required when touching this file; flagged by path/size/security/deploy/schema heuristics.
myCSPPlatform/data/.gitkeep,myCSPPlatform,root-infra,,0,other,automated-ledger,,Automated inventory and heuristic scan; no file-specific manual finding in this pass.
myCSPPlatform/docker/Dockerfile,myCSPPlatform,infra-nginx,,71,deployment-config,manual-targeted,deploy-surface,Targeted review required when touching this file; flagged by path/size/security/deploy/schema heuristics.
myCSPPlatform/docker/certs/.gitignore,myCSPPlatform,infra-nginx,,25,other,automated-ledger,,Automated inventory and heuristic scan; no file-specific manual finding in this pass.
myCSPPlatform/docker/docker-compose.yml,myCSPPlatform,infra-nginx,.yml,208,deployment-config,manual-targeted,deploy-surface,Targeted review required when touching this file; flagged by path/size/security/deploy/schema heuristics.
myCSPPlatform/docker/nginx.conf,myCSPPlatform,infra-nginx,.conf,686,deployment-config,manual-deep,deploy-surface,High-risk entrypoint manually reviewed in 2026-06-29 report.
myCSPPlatform/frontend/index.html,myCSPPlatform,csp-frontend,.html,33,frontend-or-node-code,automated-ledger,,Automated inventory and heuristic scan; no file-specific manual finding in this pass.
